#TYPE Selected.System.Text.RegularExpressions.Match
"Value";"Number";"Year";"Title";"DocType"
"I lov om anvendelse af Danmarks undergrund, jf. lovbekendtgørelse nr. 960 af 13. september 2011, som ændret ved lov nr. 535 af 29. april 2015, foretages følgende ændringer:";"960";"2011";"lov om anvendelse af Danmarks undergrund";"lovbekendtgørelse"
"I lov om kontinentalsoklen, jf. lovbekendtgørelse nr. 1101 af 18. november 2005, som ændret ved § 2 i lov nr. 548 af 6. juni 2007 og § 3 i lov nr. 1400 af 27. december 2008, foretages følgende ændringer:";"1101";"2005";"lov om kontinentalsoklen";"lovbekendtgørelse"
"I lov om fremme af vedvarende energi, jf. lovbekendtgørelse nr. 122 af 6. februar 2015, som ændret senest ved § 8 i lov nr. 261 af 16. marts 2016, foretages følgende ændringer:";"122";"2015";"lov om fremme af vedvarende energi";"lovbekendtgørelse"
"I lov om elforsyning, jf. lovbekendtgørelse nr. 1329 af 25. november 2013, som ændret senest ved § 7 i lov nr. 261 af 16. marts 2016, foretages følgende ændringer:";"1329";"2013";"lov om elforsyning";"lovbekendtgørelse"
"I lov om forpligtende kommunale samarbejder, jf. lovbekendtgørelse nr. 614 af 6. maj 2015, som ændret ved § 15 i lov nr. 1631 af 26. december 2013, foretages følgende ændringer:";"614";"2015";"lov om forpligtende kommunale samarbejder";"lovbekendtgørelse"
"I lov om inddrivelse af gæld til det offentlige, jf. lovbekendtgørelse nr. 29 af 12. januar 2015, som ændret ved lov nr. 1253 af 17. november 2015 og § 1 i lov nr. 298 af 22. marts 2016, foretages følgende ændringer:";"29";"2015";"lov om inddrivelse af gæld til det offentlige";"lovbekendtgørelse"
"I kildeskatteloven, jf. lovbekendtgørelse nr. 117 af 29. januar 2016, som ændret ved § 3 i lov nr. 1884 af 29. december 2015, foretages følgende ændringer:";"117";"2016";"kildeskatteloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1081 af 7. september 2015, som ændret senest ved lov nr. 134 af 16. februar 2016, foretages følgende ændring:";"1081";"2015";"ligningsloven";"lovbekendtgørelse"
"I opkrævningsloven, jf. lovbekendtgørelse nr. 1180 af 30. september 2015, som ændret ved § 3 i lov nr. 298 af 22. marts 2016, § 3 i lov nr. 322 af 5. april 2016 og § 21 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"1180";"2015";"opkrævningsloven";"lovbekendtgørelse"
"I selskabsskatteloven, jf. lovbekendtgørelse nr. 680 af 20. maj 2015, som ændret ved § 2 i lov nr. 998 af 30. august 2015 og § 20 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"680";"2015";"selskabsskatteloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1081 af 7. september 2015, som ændret bl.a. ved § 7 i lov nr. 1888 af 29. december 2015 og senest ved lov nr. 134 af 16. februar 2016, foretages følgende ændring:";"1081";"2015";"ligningsloven";"lovbekendtgørelse"
"I ligningsloven, jf. lovbekendtgørelse nr. 1081 af 7. september 2015, som ændret senest ved lov nr. 134 af 16. februar 2016, foretages følgende ændringer:";"1081";"2015";"ligningsloven";"lovbekendtgørelse"
"I aktieavancebeskatningsloven, jf. lovbekendtgørelse nr. 1082 af 8. september 2015, foretages følgende ændringer:";"1082";"2015";"aktieavancebeskatningsloven";"lovbekendtgørelse"
"I kursgevinstloven, jf. lovbekendtgørelse nr. 1113 af 18. september 2013, som ændret ved § 20 i lov nr. 268 af 25. marts 2014, § 3 i lov nr. 1375 af 16. december 2014, § 2 i lov nr. 202 af 27. februar 2015 og § 1 i lov nr. 1883 af 29. december 2015, foretages følgende ændring:";"1113";"2013";"kursgevinstloven";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1264 af 31. oktober 2013, som ændret bl.a. ved § 3 i lov nr. 926 af 18. september 2012 og § 2 i lov nr. 1376 af 16. december 2014 og senest ved § 3 i lov nr. 1885 af 29. december 2015, foretages følgende ændringer:";"1264";"2013";"skattekontrolloven";"lovbekendtgørelse"
"I lov om social pension, jf. lovbekendtgørelse nr. 10 af 12. januar 2015, som ændret senest ved § 1 i lov nr. 1810 af 23. december 2015, foretages følgende ændringer:";"10";"2015";"lov om social pension";"lovbekendtgørelse"
"I lov om miljøbeskyttelse, jf. lovbekendtgørelse nr. 1317 af 19. november 2015, som ændret ved § 4 i lov nr. 132 af 16. februar 2016, foretages følgende ændringer:";"1317";"2015";"lov om miljøbeskyttelse";"lovbekendtgørelse"
"I lov om statens voksenuddannelsesstøtte, jf. lovbekendtgørelse nr. 340 af 1. april 2015, foretages følgende ændringer:";"340";"2015";"lov om statens voksenuddannelsesstøtte";"lovbekendtgørelse"
"I lov om befordringsrabat til studerende ved videregående uddannelser, jf. lovbekendtgørelse nr. 1189 af 10. oktober 2013, som ændret ved § 1 i lov nr. 749 af 25. juni 2014, foretages følgende ændringer:";"1189";"2013";"lov om befordringsrabat til studerende ved videregående uddannelser";"lovbekendtgørelse"
"I lov om luftfart, jf. lovbekendtgørelse nr. 1036 af 28. august 2013, som ændret senest ved § 39 i lov nr. 426 af 18. maj 2016, foretages følgende ændringer:";"1036";"2013";"lov om luftfart";"lovbekendtgørelse"
"I udlændingeloven, jf. lovbekendtgørelse nr. 412 af 9. maj 2016, som ændret ved § 1 i lov nr. 572 af 31. maj 2010, foretages følgende ændringer:";"412";"2016";"udlændingeloven";"lovbekendtgørelse"
"I lov om folkeskolen, jf. lovbekendtgørelse nr. 1534 af 11. december 2015, foretages følgende ændring:";"1534";"2015";"lov om folkeskolen";"lovbekendtgørelse"
"I lov om planlægning, jf. lovbekendtgørelse nr. 1529 af 23. november 2015, som ændret senest ved § 1 i lov nr. 1879 af 29. december 2015, foretages følgende ændringer:";"1529";"2015";"lov om planlægning";"lovbekendtgørelse"
"I værgemålsloven, jf. lovbekendtgørelse nr. 1015 af 20. august 2007, som ændret ved § 8 i lov nr. 434 af 8. maj 2006, § 2 i lov nr. 221 af 21. marts 2011 og § 8 i lov nr. 647 af 12. juni 2013, foretages følgende ændringer:";"1015";"2007";"værgemålsloven";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 1202 af 14. november 2014, som ændret senest ved § 1 i lov nr. 383 af 27. april 2016, foretages følgende ændringer:";"1202";"2014";"sundhedsloven";"lovbekendtgørelse"
"I lov om lægemidler, jf. lovbekendtgørelse nr. 506 af 20. april 2013, som ændret ved § 1 i lov nr. 518 af 26. maj 2014 og § 2 i lov nr. 542 af 29. april 2015, foretages følgende ændringer:";"506";"2013";"lov om lægemidler";"lovbekendtgørelse"
"I sundhedsloven, jf. lovbekendtgørelse nr. 1202 af 14. november 2014, som ændret senest ved § 1 i lov nr. 383 af 27. april 2016, foretages følgende ændring:";"1202";"2014";"sundhedsloven";"lovbekendtgørelse"
"I lov om klage- og erstatningsadgang inden for sundhedsvæsenet, jf. lovbekendtgørelse nr. 1113 af 7. november 2011, som ændret senest ved § 18 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"1113";"2011";"lov om klage- og erstatningsadgang inden for sundhedsvæsenet";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendtgørelse nr. 832 af 7. juli 2015, som ændret ved § 32 i lov nr. 994 af 30. august 2015, § 4 i lov nr. 1569 af 15. december 2015 og § 8 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"832";"2015";"lov om arbejdsløshedsforsikring m.v.";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 468 af 20. maj 2016, som ændret ved § 1 i lov nr. 1000 af 30. august 2015 og § 6 i lov nr. 1569 af 15. december 2015, foretages følgende ændring:";"468";"2016";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om erhvervsgrunduddannelse m.v., jf. lovbekendtgørelse nr. 987 af 16. august 2010, foretages følgende ændring:";"987";"2010";"lov om erhvervsgrunduddannelse m.v.";"lovbekendtgørelse"
"I lov om Arbejdsgivernes Uddannelsesbidrag, jf. lovbekendtgørelse nr. 784 af 15. juni 2015, foretages følgende ændring:";"784";"2015";"lov om Arbejdsgivernes Uddannelsesbidrag";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendt­gørelse nr. 832 af 7. juli 2015, som ændret ved § 32 i lov nr. 994 af 30. august 2015, § 4 i lov nr. 1569 af 15. december 2015 og § 8 i lov nr. 395 af 2. maj 2016, og som ændres ved § 16 i det af Folketinget den 3. juni 2016 vedtagne forslag til lov om integrationsgrunduddannelse (igu), foretages følgende ændringer:";"832";"2015";"lov om arbejdsløshedsforsikring m.v.";"lovbekendt­gørelse"
"I lov om seniorjob, jf. lovbekendtgørelse nr. 1090 af 15. september 2015, som ændret ved § 10 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"1090";"2015";"lov om seniorjob";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 48 af 13. januar 2016, foretages følgende ændringer:";"48";"2016";"lov om sygedagpenge";"lovbekendtgørelse"
"I barselsloven, jf. lovbekendtgørelse nr. 571 af 29. april 2015, foretages følgende ændringer:";"571";"2015";"barselsloven";"lovbekendtgørelse"
"I lov om fleksydelse, jf. lovbekendtgørelse nr. 1121 af 17. september 2015, foretages følgende ændring:";"1121";"2015";"lov om fleksydelse";"lovbekendtgørelse"
"I skattekontrolloven, jf. lovbekendtgørelse nr. 1264 af 31. oktober 2013, som ændret bl.a. ved § 7 i lov nr. 1286 af 9. december 2014 og senest ved § 4 i lov nr. 430 af 18. maj 2016, foretages følgende ændring:";"1264";"2013";"skattekontrolloven";"lovbekendtgørelse"
"I lov om kommunal udligning og generelle tilskud til kommuner, jf. lovbekendtgørelse nr. 798 af 24. juni 2013, som ændret bl.a. ved § 4 i lov nr. 790 af 28. juni 2013, § 7 i lov nr. 895 af 4. juli 2013, § 8 i lov nr. 1610 af 26. december 2013, § 11 i lov nr. 720 af 25. juni 2014, § 6 i lov nr. 1486 af 23. december 2014, § 30 i lov nr. 174 af 24. februar 2015, § 14 i lov nr. 1000 af 30. august 2015 og § 2 i lov nr. 1875 af 29. december 2015 og senest ved § 2 i lov nr. 179 af 1. marts 2016, foretages følgende ændring:";"798";"2013";"lov om kommunal udligning og generelle tilskud til kommuner";"lovbekendtgørelse"
"I lov om betaling for visse uddannelsesaktiviteter i forbindelse med lov om en aktiv beskæftigelsesindsats m.m., jf. lovbekendtgørelse nr. 199 af 8. marts 2016, foretages følgende ændring:";"199";"2016";"lov om betaling for visse uddannelsesaktiviteter i forbindelse med lov om en aktiv beskæftigelsesindsats m.m.";"lovbekendtgørelse"
"I lov om godtgørelse og tilskud til befordring ved deltagelse i erhvervsrettet voksen- og efteruddannelse, jf. lovbekendtgørelse nr. 860 af 24. august 2012, som ændret ved § 8 i lov nr. 1569 af 15. december 2015, foretages følgende ændring:";"860";"2012";"lov om godtgørelse og tilskud til befordring ved deltagelse i erhvervsrettet voksen- og efteruddannelse";"lovbekendtgørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 48 af 13. januar 2016, foretages følgende ændringer:";"48";"2016";"lov om sygedagpenge";"lovbekendtgørelse"
"I lov om aktiv socialpolitik, jf. lovbekendtgørelse nr. 468 af 20. maj 2016, som ændret ved § 1 i lov nr. 1000 af 30. august 2015 og § 6 i lov nr. 1569 af 15. december 2015, foretages følgende ændringer:";"468";"2016";"lov om aktiv socialpolitik";"lovbekendtgørelse"
"I lov om social pension, jf. lovbekendtgørelse nr. 10 af 12. januar 2015, som ændret senest ved § 1 i lov nr. 456 af 25. maj 2016, foretages følgende ændringer:";"10";"2015";"lov om social pension";"lovbekendtgørelse"
"I lov om en aktiv beskæftigelsesindsats, jf. lovbekendtgørelse nr. 807 af 1. juli 2015, som ændret senest ved § 9 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"807";"2015";"lov om en aktiv beskæftigelsesindsats";"lovbekendtgørelse"
"I lov om udstationering af lønmodtagere m.v., jf. lovbekendtgørelse nr. 342 af 3. april 2014, som ændret ved lov nr. 175 af 24. februar 2015, foretages følgende ændringer:";"342";"2014";"lov om udstationering af lønmodtagere m.v.";"lovbekendtgørelse"
"I lov om Arbejdsretten og faglige voldgiftsretter, jf. lov nr. 106 af 26. februar 2008, som ændret ved lov nr. 343 af 17. april 2012, § 3 i lov nr. 472 af 13. maj 2013 og § 2 i lov nr. 1369 af 16. december 2014, foretages følgende ændring:";"106";"2008";"lov om Arbejdsretten og faglige voldgiftsretter";"lov"
"I lov om etablering af den selvejende institution Udbetaling Danmark, jf. lovbekendtgørelse nr. 1087 af 7. oktober 2014, foretages følgende ændring:";"1087";"2014";"lov om etablering af den selvejende institution Udbetaling Danmark";"lovbekendtgørelse"
"I lov om individuel boligstøtte, jf. lovbekendtgørelse nr. 174 af 24. februar 2016, som ændret ved § 2 i lov nr. 296 af 22. marts 2016, foretages følgende ændring:";"174";"2016";"lov om individuel boligstøtte";"lovbekendtgørelse"
"I lov om arbejdsløshedsforsikring m.v., jf. lovbekendt­gørelse nr. 832 af 7. juli 2015, som ændret ved § 32 i lov nr. 994 af 30. august 2015, § 4 i lov nr. 1569 af 15. december 2015 og § 8 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"832";"2015";"lov om arbejdsløshedsforsikring m.v.";"lovbekendt­gørelse"
"I lov om sygedagpenge, jf. lovbekendtgørelse nr. 48 af 13. januar 2016, foretages følgende ændringer:";"48";"2016";"lov om sygedagpenge";"lovbekendtgørelse"
"I lov om erstatning til besættelsestidens ofre, jf. lovbekendtgørelse nr. 279 af 14. marts 2013, som ændret ved § 4 i lov nr. 395 af 2. maj 2016, foretages følgende ændring:";"279";"2013";"lov om erstatning til besættelsestidens ofre";"lovbekendtgørelse"
"I lov om en garantiordning for udlån til nye aktiviteter i mindre virksomheder, jf. lovbekendtgørelse nr. 1191 af 23. december 1994, som ændret ved § 65 i lov nr. 430 af 6. juni 2005, § 76 i lov nr. 431 af 6. juni 2005 og § 158 i lov nr. 1336 af 19. december 2008, foretages følgende ændring:";"1191";"1994";"lov om en garantiordning for udlån til nye aktiviteter i mindre virksomheder";"lovbekendtgørelse"
"I lov om støtte til de små øsamfund, jf. lovbekendtgørelse nr. 787 af 21. juni 2007, som ændret ved § 36 i lov nr. 1336 af 19. december 2008, foretages følgende ændring:";"787";"2007";"lov om støtte til de små øsamfund";"lovbekendtgørelse"
"I lov om tjenestemandspension, jf. lovbekendtgørelse nr. 489 af 6. maj 2010, som ændret ved § 3 i lov nr. 1365 af 28. december 2011 og § 1 i lov nr. 1371 af 28. december 2011, foretages følgende ændringer:";"489";"2010";"lov om tjenestemandspension";"lovbekendtgørelse"
"I lov om tjenestemænd i folkeskolen m.v., jf. lovbekendtgørelse nr. 487 af 6. maj 2010, foretages følgende ændringer:";"487";"2010";"lov om tjenestemænd i folkeskolen m.v.";"lovbekendtgørelse"
"I lov om pensionering af flyveledere, jf. lovbekendtgørelse nr. 674 af 31. juli 1995, som ændret ved § 3 i lov nr. 484 af 17. juni 2008, foretages følgende ændring:";"674";"1995";"lov om pensionering af flyveledere";"lovbekendtgørelse"
"I lov om pensioner efter tidligere tjenestemandslove m.v., jf. lovbekendtgørelse nr. 725 af 9. september 1993, som ændret ved § 5 i lov nr. 346 af 2. juni 1999, foretages følgende ændring:";"725";"1993";"lov om pensioner efter tidligere tjenestemandslove m.v.";"lovbekendtgørelse"
"I lov om pension til statens tjenestemænd m.v. i Grønland, jf. lovbekendtgørelse nr. 1292 af 14. november 2015, foretages følgende ændringer:";"1292";"2015";"lov om pension til statens tjenestemænd m.v. i Grønland";"lovbekendtgørelse"
"I lov om tjenestemænd, jf. lovbekendtgørelse nr. 488 af 6. maj 2010, som ændret ved § 4 i lov nr. 1365 af 28. december 2011, foretages følgende ændring:";"488";"2010";"lov om tjenestemænd";"lovbekendtgørelse"
"I lov om vederlag og pension m.v. for ministre, jf. lovbekendtgørelse nr. 273 af 20. april 2004, som ændret ved § 16 i lov nr. 1587 af 20. december 2006, lov nr. 704 af 25. juni 2010, lov nr. 480 af 30. maj 2012 og lov nr. 743 af 1. juni 2015, foretages følgende ændring:";"273";"2004";"lov om vederlag og pension m.v. for ministre";"lovbekendtgørelse"
"I lov om vederlag og pension m.v. for de danske medlemmer af Europa-Parlamentet, jf. lovbekendtgørelse nr. 255 af 19. marts 2004, foretages følgende ændring:";"255";"2004";"lov om vederlag og pension m.v. for de danske medlemmer af Europa-Parlamentet";"lovbekendtgørelse"
"I lov om pristalsreguleret alderdomsforsikring og alderdomsopsparing, jf. lovbekendtgørelse nr. 724 af 15. september 1999, som ændret ved § 4 i lov nr. 1235 af 24. oktober 2007, § 10 i lov nr. 1534 af 19. december 2007, lov nr. 346 af 6. maj 2009 og § 26 i lov nr. 521 af 12. juni 2009, foretages følgende ændringer:";"724";"1999";"lov om pristalsreguleret alderdomsforsikring og alderdomsopsparing";"lovbekendtgørelse"
"I lov om valg til Folketinget, jf. lovbekendtgørelse nr. 416 af 12. maj 2016, foretages følgende ændring:";"416";"2016";"lov om valg til Folketinget";"lovbekendtgørelse"
"I arveloven, lov nr. 515 af 6. juni 2007, som ændret ved § 3 i lov nr. 168 af 12. marts 2008, § 3 i lov nr. 221 af 21. marts 2011 og § 7 i lov nr. 652 af 12. juni 2013, foretages følgende ændring:";"515";"2007";"arveloven";"lov"
"I lov om bygningsfredning og bevaring af bygninger og bymiljøer, jf. lovbekendtgørelse nr. 970 af 28. august 2014, foretages følgende ændring:";"970";"2014";"lov om bygningsfredning og bevaring af bygninger og bymiljøer";"lovbekendtgørelse"
"I lov om arbejderboliger på landet, jf. lovbekendtgørelse nr. 1747 af 14. december 2015, foretages følgende ændring:";"1747";"2015";"lov om arbejderboliger på landet";"lovbekendtgørelse"
"I jordfordelingsloven, jf. lovbekendtgørelse nr. 1707 af 14. december 2015, som ændret ved § 12 i lov nr. 132 af 16. februar 2016, foretages følgende ændring:";"1707";"2015";"jordfordelingsloven";"lovbekendtgørelse"
"I lov om Kongeriget Danmarks Fiskeribank, jf. lovbekendtgørelse nr. 1848 af 14. december 2015, foretages følgende ændringer:";"1848";"2015";"lov om Kongeriget Danmarks Fiskeribank";"lovbekendtgørelse"
"I lov om refinansiering af realkreditlån m.v. i landbrugsejendomme, jf. lovbekendtgørelse nr. 1694 af 14. december 2015, foretages følgende ændringer:";"1694";"2015";"lov om refinansiering af realkreditlån m.v. i landbrugsejendomme";"lovbekendtgørelse"
"I lov om statsgaranti for gældssaneringslån til jordbrugere, jf. lovbekendtgørelse nr. 1693 af 14. december 2015, foretages følgende ændring:";"1693";"2015";"lov om statsgaranti for gældssaneringslån til jordbrugere";"lovbekendtgørelse"
"I lov om visse landdistriktsrelaterede tilskudsordninger m.v., jf. lovbekendtgørelse nr. 1812 af 14. december 2015, foretages følgende ændringer:";"1812";"2015";"lov om visse landdistriktsrelaterede tilskudsordninger m.v.";"lovbekendtgørelse"
"I lov om strukturforanstaltninger vedrørende fiskerisektoren, jf. lovbekendtgørelse nr. 1846 af 14. december 2015, foretages følgende ændringer:";"1846";"2015";"lov om strukturforanstaltninger vedrørende fiskerisektoren";"lovbekendtgørelse"
"I lov om støtte til jordbrugets strukturudvikling og til økologisk produktion inden for jordbrug og fiskeri m.v., jf. lovbekendtgørelse nr. 1910 af 14. december 2015, foretages følgende ændringer:";"1910";"2015";"lov om støtte til jordbrugets strukturudvikling og til økologisk produktion inden for jordbrug og fiskeri m.v.";"lovbekendtgørelse"
"I lov om støtte til miljøforbedrende investeringer i mindre landbrug m.v., jf. lovbekendtgørelse nr. 1696 af 14. december 2015, foretages følgende ændringer:";"1696";"2015";"lov om støtte til miljøforbedrende investeringer i mindre landbrug m.v.";"lovbekendtgørelse"
"I lov om forurenet jord, jf. lovbekendtgørelse nr. 434 af 13. maj 2016, som ændret ved § 12 i lov nr. 1631 af 26. december 2013, foretages følgende ændringer:";"434";"2016";"lov om forurenet jord";"lovbekendtgørelse"
"I lov om institutioner for erhvervsrettet uddannelse, jf. lovbekendtgørelse nr. 776 af 10. juni 2015, som ændret ved § 2 i lov nr. 1744 af 22. december 2015, foretages følgende ændring:";"776";"2015";"lov om institutioner for erhvervsrettet uddannelse";"lovbekendtgørelse"
"I lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v., jf. lovbekendtgørelse nr. 777 af 10. juni 2015, som ændret ved § 1 i lov nr. 1744 af 22. december 2015, foretages følgende ændringer:";"777";"2015";"lov om institutioner for almengymnasiale uddannelser og almen voksenuddannelse m.v.";"lovbekendtgørelse"
"I lov om Sydslesvigudvalget og visse tilskudsordninger for det danske mindretal i Sydslesvig, jf. lovbekendtgørelse nr. 198 af 8. marts 2016, foretages følgende ændringer:";"198";"2016";"lov om Sydslesvigudvalget og visse tilskudsordninger for det danske mindretal i Sydslesvig";"lovbekendtgørelse"
"I lov om statsgaranterede studielån, jf. lovbekendtgørelse nr. 1240 af 22. oktober 2007, som ændret ved § 118 i lov nr. 1336 af 19. december 2008 og § 12 i lov nr. 649 af 12. juni 2013, foretages følgende ændringer:";"1240";"2007";"lov om statsgaranterede studielån";"lovbekendtgørelse"
"I SU-loven, jf. lovbekendtgørelse nr. 39 af 15. januar 2014, som ændret ved § 1 i lov nr. 521 af 26. maj 2014 og § 1 i lov nr. 633 af 12. maj 2015, foretages følgende ændringer:";"39";"2014";"SU-loven";"lovbekendtgørelse"
"I lov om statens voksenuddannelsesstøtte, jf. lovbekendtgørelse nr. 340 af 1. april 2015, foretages følgende ændringer:";"340";"2015";"lov om statens voksenuddannelsesstøtte";"lovbekendtgørelse"
"I lov om uddannelsesopsparing, jf. lovbekendtgørelse nr. 769 af 17. september 1993, foretages følgende ændring:";"769";"1993";"lov om uddannelsesopsparing";"lovbekendtgørelse"
"I lov om almene boliger m.v., jf. lovbekendtgørelse nr. 1278 af 18. november 2015, som ændret ved § 1 i lov nr. 299 af 22. marts 2016 og § 4 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"1278";"2015";"lov om almene boliger m.v.";"lovbekendtgørelse"
"I lov om boligbyggeri, jf. lovbekendtgørelse nr. 903 af 18. august 2011, som ændret ved § 3 i lov nr. 273 af 19. marts 2013 og § 2 i lov nr. 402 af 28. april 2014, foretages følgende ændring:";"903";"2011";"lov om boligbyggeri";"lovbekendtgørelse"
"I lov om boliger for ældre og personer med handicap, jf. lovbekendtgørelse nr. 666 af 17. juni 2010, som ændret ved § 24 i lov nr. 493 af 21. maj 2013, § 9 i lov nr. 722 af 25. juni 2014 og § 5 i lov nr. 380 af 27. april 2016, foretages følgende ændring:";"666";"2010";"lov om boliger for ældre og personer med handicap";"lovbekendtgørelse"
"I lov om visse almennyttige boligafdelingers omprioritering m.v., jf. lovbekendtgørelse nr. 88 af 2. februar 2005, foretages følgende ændring:";"88";"2005";"lov om visse almennyttige boligafdelingers omprioritering m.v.";"lovbekendtgørelse"
"I lov om kommunal anvisningsret, jf. lovbekendtgørelse nr. 1045 af 6. november 2009, foretages følgende ændringer:";"1045";"2009";"lov om kommunal anvisningsret";"lovbekendtgørelse"
"I lov om byfornyelse og udvikling af byer, jf. lovbekendtgørelse nr. 1041 af 31. august 2015, foretages følgende ændringer:";"1041";"2015";"lov om byfornyelse og udvikling af byer";"lovbekendtgørelse"
"I lov om friplejeboliger, jf. lovbekendtgørelse nr. 1058 af 31. august 2015, som ændret ved § 2 i lov nr. 299 af 22. marts 2016 og § 6 i lov nr. 380 af 27. april 2016, foretages følgende ændringer:";"1058";"2015";"lov om friplejeboliger";"lovbekendtgørelse"
"I lov om boligsparekontrakter, jf. lovbekendtgørelse nr. 26 af 12. januar 2005, foretages følgende ændring:";"26";"2005";"lov om boligsparekontrakter";"lovbekendtgørelse"
"I lov om fremme af vedvarende energi, jf. lovbekendtgørelse nr. 122 af 6. februar 2015, som ændret bl.a. ved § 1 i lov nr. 576 af 18. juni 2012, § 1 i lov nr. 641 af 12. juni 2013, § 1 i lov nr. 900 af 4. juli 2013 og § 1 i lov nr. 744 af 1. juni 2015 og senest ved § 7 i lov nr. 427 af 18. maj 2016, foretages følgende ændringer:";"122";"2015";"lov om fremme af vedvarende energi";"lovbekendtgørelse"
"I lov om Energinet.dk, jf. lovbekendtgørelse nr. 1097 af 8. november 2011, som ændret ved § 3 i lov nr. 575 af 18. juni 2012, § 4 i lov nr. 576 af 18. juni 2012, § 3 i lov nr. 633 af 16. juni 2014, § 2 i lov nr. 1283 af 24. november 2015 og § 9 i lov nr. 261 af 16. marts 2016, foretages følgende ændringer:";"1097";"2011";"lov om Energinet.dk";"lovbekendtgørelse"
"I lov om naturgasforsyning, jf. lovbekendtgørelse nr. 1331 af 25. november 2013, som ændret ved § 2 i lov nr. 466 af 18. maj 2011, § 2 i lov nr. 633 af 16. juni 2014, § 2 i lov nr. 1498 af 23. december 2014, lov nr. 77 af 27. januar 2016 og § 8 i lov nr. 132 af 16. februar 2016, foretages følgende ændringer:";"1331";"2013";"lov om naturgasforsyning";"lovbekendtgørelse"
"I lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat, jf. lovbekendtgørelse nr. 277 af 25. marts 2014, foretages følgende ændringer:";"277";"2014";"lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat";"lovbekendtgørelse"
"I selskabsloven, jf. lovbekendtgørelse nr. 1089 af 14. september 2015, som ændret ved § 1 i lov nr. 262 af 16. marts 2016, foretages følgende ændringer:";"1089";"2015";"selskabsloven";"lovbekendtgørelse"
"I lov om visse erhvervsdrivende virksomheder, jf. lovbekendtgørelse nr. 1295 af 15. november 2013, som ændret ved § 2 i lov nr. 616 af 12. juni 2013, § 4 i lov nr. 738 af 1. juni 2015, § 2 i lov nr. 739 af 1. juni 2015 og § 2 i lov nr. 262 af 16. marts 2016, foretages følgende ændringer:";"1295";"2013";"lov om visse erhvervsdrivende virksomheder";"lovbekendtgørelse"
"I lov om finansiel virksomhed, jf. lovbekendtgørelse nr. 182 af 18. februar 2015, som ændret bl.a. ved § 1 i lov nr. 308 af 28. marts 2015, § 1 i lov nr. 334 af 31. marts 2015 og § 2 i lov nr. 532 af 29. april 2015 og senest ved § 13 i lov nr. 395 af 2. maj 2016, foretages følgende ændringer:";"182";"2015";"lov om finansiel virksomhed";"lovbekendtgørelse"
"I lov om tilsyn med firmapensionskasser, jf. lovbekendtgørelse nr. 953 af 14. august 2015, som ændret ved § 8 i lov nr. 262 af 16. marts 2016, foretages følgende ændringer:";"953";"2015";"lov om tilsyn med firmapensionskasser";"lovbekendtgørelse"
"I lov om forvaltere af alternative investeringsfonde, lov nr. 598 af 12. juni 2013, som ændret bl.a. ved § 4 i lov nr. 268 af 25. marts 2014 og § 7 i lov nr. 532 af 29. april 2015 og senest ved § 9 i lov nr. 262 af 16. marts 2016, foretages følgende ændringer:";"598";"2013";"lov om forvaltere af alternative investeringsfonde";"lov"
"I lov om investeringsforeninger m.v., jf. lovbekendtgørelse nr. 1051 af 25. august 2015, som ændret ved § 8 i lov nr. 532 af 29. april 2015, § 2 i lov nr. 1563 af 15. december 2015 og § 10 i lov nr. 262 af 16. marts 2016, foretages følgende ændringer:";"1051";"2015";"lov om investeringsforeninger m.v.";"lovbekendtgørelse"
"I lov om værdipapirhandel m.v., jf. lovbekendtgørelse nr. 1530 af 2. december 2015, som ændret ved § 3 i lov nr. 1563 af 15. december 2015, foretages følgende ændringer:";"1530";"2015";"lov om værdipapirhandel m.v.";"lovbekendtgørelse"
